Trend,Model,WindowYears,WindowDays,CVE,TargetDate,Pred,Actual,AbsError,SqError,PctError,PredDir,ActualDir,DirCorrect,HistoryPoints,LLM_Used,InputsPath
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0312,2025-07-20,0.0006,0.0018,0.0012000000000000001,1.4400000000000002e-06,66.66666666666667,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0312.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0315,2025-07-20,0.0,0.0018,0.0018,3.24e-06,100.0,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0315.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0316,2025-07-19,0.007,0.0074,0.0004000000000000002,1.6000000000000014e-07,5.405405405405408,1,1,1,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0316.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0317,2025-07-20,0.0,0.0025,0.0025,6.25e-06,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0317.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0349,2025-06-19,0.0035,0.0043,0.0007999999999999999,6.399999999999999e-07,18.6046511627907,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0349.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0364,2025-07-15,0.032,0.0482,0.0162,0.00026243999999999996,33.60995850622406,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0364.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0366,2025-07-12,0.0,0.011200000000000002,0.011200000000000002,0.00012544000000000005,100.0,-1,-1,1,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0366.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0394,2025-06-24,0.0,0.0055000000000000005,0.0055000000000000005,3.0250000000000007e-05,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0394.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0412,2025-06-23,0.001,0.0008,0.00019999999999999998,3.9999999999999994e-08,24.999999999999996,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0412.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0423,2025-07-18,0.0033,0.0033,0.0,0.0,0.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0423.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0428,2025-07-02,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0428.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0429,2025-07-02,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0429.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0434,2025-07-17,0.0011,0.0013,0.00019999999999999987,3.999999999999995e-08,15.384615384615374,-1,1,0,13,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0434.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0436,2025-07-23,0.0,0.0019,0.0019,3.61e-06,100.0,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0436.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0438,2025-07-16,0.0,0.0019,0.0019,3.61e-06,100.0,-1,1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0438.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0443,2025-07-17,0.004,0.0034999999999999996,0.0005000000000000004,2.5000000000000047e-07,14.285714285714299,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0443.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0444,2025-07-19,0.0,0.0028000000000000004,0.0028000000000000004,7.840000000000003e-06,100.0,-1,-1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0444.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0445,2025-07-23,0.0,0.0015,0.0015,2.25e-06,100.0,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0445.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0447,2025-07-17,0.0,0.0034999999999999996,0.0034999999999999996,1.2249999999999998e-05,100.0,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0447.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0451,2025-07-19,0.0,0.0022,0.0022,4.84e-06,100.0,-1,-1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0451.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0455,2025-06-26,0.0035,0.0042,0.0006999999999999997,4.899999999999995e-07,16.66666666666666,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0455.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0456,2025-06-26,0.0045,0.0043,0.00019999999999999966,3.999999999999986e-08,4.651162790697667,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0456.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0470,2025-07-11,0.001,0.0017000000000000001,0.0007000000000000001,4.900000000000002e-07,41.1764705882353,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0470.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0471,2025-06-26,0.0025,0.0031,0.0005999999999999998,3.599999999999998e-07,19.354838709677416,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0471.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0475,2025-07-26,0.0017,0.0008,0.0008999999999999999,8.099999999999998e-07,112.49999999999997,-1,-1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0475.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0511,2025-07-23,0.0019,0.0025,0.0006000000000000001,3.6000000000000005e-07,24.000000000000004,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0511.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0520,2025-07-06,0.0,0.004,0.004,1.6e-05,100.0,-1,1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0520.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0521,2025-07-18,0.0,0.0014000000000000002,0.0014000000000000002,1.9600000000000007e-06,100.0,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0521.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0528,2025-06-27,0.0085,0.010700000000000001,0.0022000000000000006,4.840000000000003e-06,20.560747663551403,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0528.json
Monotonic,gpt-4o-mini,1.0,365,CVE-2025-0565,2025-06-29,0.0,0.0006,0.0006,3.5999999999999994e-07,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__1.0y__CVE-2025-0565.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0168,2025-06-11,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0168.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0802,2025-07-09,0.0,0.0002,0.0002,4e-08,100.0,-1,1,0,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0802.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0847,2025-07-10,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0847.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0849,2025-07-10,0.0002,0.0002,0.0,0.0,0.0,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0849.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0967,2025-07-13,0.0001,0.0001,0.0,0.0,0.0,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0967.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1339,2025-07-27,0.0,0.0013,0.0013,1.69e-06,100.0,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1339.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1369,2025-07-17,0.0003,0.0003,0.0,0.0,0.0,-1,-1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1369.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1370,2025-07-17,0.003,0.0021,0.0009000000000000002,8.100000000000004e-07,42.85714285714287,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1370.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1593,2025-07-23,0.0003,0.0004,0.00010000000000000005,1.0000000000000008e-08,25.00000000000001,-1,-1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1593.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1596,2025-07-23,0.0,0.0003,0.0003,8.999999999999999e-08,100.0,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1596.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1616,2025-07-24,9.999999999999983e-05,0.0006,0.0005000000000000001,2.500000000000001e-07,83.33333333333336,-1,-1,1,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1616.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-1889,2025-07-04,0.0002,0.0002,0.0,0.0,0.0,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-1889.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-3249,2025-06-20,0.0,0.0125,0.0125,0.00015625000000000003,100.0,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-3249.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-3544,2025-06-21,0.0,0.0118,0.0118,0.00013924,100.0,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-3544.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-4664,2025-07-21,0.00030000000000000003,0.0002,0.00010000000000000002,1.0000000000000004e-08,50.000000000000014,1,-1,0,11,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-4664.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0104,2025-06-21,0.0016,0.0018,0.00019999999999999987,3.999999999999995e-08,11.111111111111105,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0104.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0105,2025-06-21,0.0,0.0049,0.0049,2.401e-05,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0105.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0106,2025-06-21,0.0016000000000000005,0.0017000000000000001,9.999999999999961e-05,9.999999999999922e-09,5.882352941176448,1,1,1,7,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0106.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0109,2025-07-23,0.003,0.0032,0.0002000000000000001,4.0000000000000034e-08,6.250000000000003,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0109.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0110,2025-07-23,0.0,0.0171,0.0171,0.00029241,100.0,-1,1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0110.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0119,2025-06-18,0.0,0.0052,0.0052,2.704e-05,100.0,-1,1,0,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0119.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0132,2025-07-21,0.0,0.002,0.002,4e-06,100.0,-1,1,0,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0132.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0159,2025-07-27,0.0,0.0013,0.0013,1.69e-06,100.0,-1,-1,1,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0159.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0162,2025-07-07,0.0018,0.0022,0.0004000000000000002,1.6000000000000014e-07,18.181818181818187,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0162.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0170,2025-06-26,0.0011,0.0013,0.00019999999999999987,3.999999999999995e-08,15.384615384615374,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0170.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0177,2025-07-08,0.0,0.0015,0.0015,2.25e-06,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0177.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0181,2025-07-22,0.0,0.002,0.002,4e-06,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0181.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0182,2025-07-20,0.0006,0.0015,0.0009000000000000001,8.100000000000002e-07,60.00000000000001,-1,1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0182.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0185,2025-07-20,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0185.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0187,2025-07-20,0.001,0.0023,0.0013,1.69e-06,56.52173913043478,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0187.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0189,2025-07-20,0.0007,0.0014000000000000002,0.0007000000000000002,4.900000000000003e-07,50.000000000000014,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0189.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0190,2025-07-20,0.00064,0.0014000000000000002,0.0007600000000000002,5.776000000000002e-07,54.28571428571429,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0190.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0191,2025-07-20,0.0005,0.0013,0.0007999999999999999,6.399999999999999e-07,61.53846153846153,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0191.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0242,2025-07-26,0.003,0.0033,0.0002999999999999999,8.999999999999995e-08,9.090909090909088,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0242.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0247,2025-06-17,0.0,0.0028000000000000004,0.0028000000000000004,7.840000000000003e-06,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0247.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0312,2025-07-20,0.0006,0.0018,0.0012000000000000001,1.4400000000000002e-06,66.66666666666667,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0312.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0315,2025-07-20,0.0007,0.0018,0.0010999999999999998,1.2099999999999996e-06,61.11111111111111,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0315.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0316,2025-07-19,0.0,0.0074,0.0074,5.4760000000000004e-05,100.0,-1,1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0316.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0317,2025-07-20,0.0,0.0025,0.0025,6.25e-06,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0317.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0349,2025-06-19,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0349.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0364,2025-07-15,0.034,0.0482,0.014199999999999997,0.00020163999999999992,29.460580912863065,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0364.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0366,2025-07-12,0.02,0.011200000000000002,0.008799999999999999,7.743999999999998e-05,78.57142857142854,1,-1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0366.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0394,2025-06-24,0.011,0.0055000000000000005,0.005499999999999999,3.0249999999999987e-05,99.99999999999997,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0394.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0412,2025-06-23,0.0011,0.0008,0.00030000000000000003,9.000000000000001e-08,37.5,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0412.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0423,2025-07-18,0.0,0.0033,0.0033,1.0889999999999999e-05,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0423.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0428,2025-07-02,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0428.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0429,2025-07-02,0.0026,0.0043,0.0017000000000000001,2.8900000000000003e-06,39.53488372093024,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0429.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0434,2025-07-17,0.0,0.0013,0.0013,1.69e-06,100.0,-1,1,0,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0434.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0436,2025-07-23,0.0,0.0019,0.0019,3.61e-06,100.0,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0436.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0438,2025-07-16,0.0015,0.0019,0.00039999999999999996,1.5999999999999998e-07,21.052631578947366,-1,1,0,12,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0438.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0443,2025-07-17,0.0035,0.0034999999999999996,4.336808689942018e-19,1.88079096131566e-37,1.2390881971262908e-14,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0443.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0444,2025-07-19,0.0045,0.0028000000000000004,0.0016999999999999993,2.8899999999999973e-06,60.71428571428568,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0444.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0445,2025-07-23,0.003,0.0015,0.0015,2.25e-06,100.0,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0445.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0447,2025-07-17,0.0033,0.0034999999999999996,0.00019999999999999966,3.999999999999986e-08,5.714285714285705,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0447.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0451,2025-07-19,0.0032,0.0022,0.001,1e-06,45.45454545454545,1,-1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0451.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0455,2025-06-26,0.0052,0.0042,0.001,1e-06,23.80952380952381,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0455.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0456,2025-06-26,0.0,0.0043,0.0043,1.849e-05,100.0,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0456.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0470,2025-07-11,0.0011,0.0017000000000000001,0.0006000000000000001,3.6000000000000005e-07,35.294117647058826,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0470.json
Monotonic,gpt-4o-mini,2.0,730,CVE-2025-0471,2025-06-26,0.0025,0.0031,0.0005999999999999998,3.599999999999998e-07,19.354838709677416,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp2_windows/llm_inputs/Monotonic__gpt-4o-mini__2.0y__CVE-2025-0471.json
